dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,liked
5, 01:00:00,37,30,0,1,1,0
3, 23:00:00,19,13,0,0,0,0
5, 23:00:00,22,4,1,0,1,0
3, 00:00:00,35,22,0,0,1,0
5, 04:00:00,42,20,0,0,1,0
0, 20:00:00,50,15,0,0,0,1
3, 18:00:00,29,19,0,0,1,0
5, 01:00:00,33,27,1,0,1,0
4, 05:00:00,27,44,0,0,1,0
2, 16:00:00,36,33,1,1,1,0
5, 23:00:00,26,5,0,0,0,0
1, 15:00:00,46,17,0,0,0,0
5, 23:00:00,27,14,0,1,0,0
3, 18:00:00,24,18,0,1,0,0
4, 02:00:00,25,26,0,1,1,0
6, 06:00:00,30,18,0,1,1,0
4, 00:00:00,30,60,0,0,1,0
3, 04:00:00,28,11,0,0,1,0
6, 17:00:00,18,18,0,0,1,1
0, 03:00:00,23,43,0,0,1,0
5, 16:00:00,27,16,0,0,1,0
4, 03:00:00,35,46,0,1,1,0
0, 13:00:00,38,58,0,0,1,1
5, 19:00:00,18,36,0,0,0,0
5, 22:00:00,24,20,0,0,1,0
3, 16:00:00,42,34,0,0,0,1
3, 16:00:00,46,20,0,0,1,0
1, 21:00:00,33,1,0,0,0,0
1, 06:00:00,20,25,0,0,0,0
3, 05:00:00,22,14,0,0,0,0
1, 00:00:00,30,12,0,0,1,0
5, 23:00:00,23,22,0,0,1,0
6, 03:00:00,20,45,0,0,1,0
2, 14:00:00,47,5,0,0,1,0
4, 16:00:00,44,20,0,0,0,0
2, 23:00:00,35,12,0,0,0,0
1, 21:00:00,20,47,0,0,1,0
5, 14:00:00,23,5,0,0,0,1
0, 20:00:00,60,9,0,0,1,0
4, 13:00:00,30,10,0,1,0,0
1, 23:00:00,40,14,0,0,0,0
2, 17:00:00,29,18,0,1,0,0
5, 17:00:00,20,23,0,0,1,0
1, 14:00:00,43,18,0,0,1,0
6, 08:00:00,34,31,0,0,1,0
4, 01:00:00,29,6,0,0,1,0
6, 03:00:00,21,20,0,0,1,0
4, 04:00:00,43,15,0,0,1,0
5, 17:00:00,24,6,1,0,1,0
5, 03:00:00,30,32,0,1,0,0
5, 16:00:00,31,14,0,1,1,0
0, 20:00:00,31,23,0,1,0,0
6, 20:00:00,51,27,0,0,1,1
0, 01:00:00,29,16,0,0,0,0
5, 17:00:00,39,27,1,0,1,0
3, 18:00:00,33,19,0,0,0,1
3, 03:00:00,33,19,1,0,1,0
6, 21:00:00,49,8,1,0,1,0
6, 17:00:00,40,24,0,0,1,1
0, 03:00:00,33,25,0,1,0,0
1, 13:00:00,24,9,0,1,1,0
6, 07:00:00,26,10,0,0,1,1
0, 20:00:00,36,14,0,1,0,1
3, 15:00:00,26,19,0,0,1,0
1, 00:00:00,29,12,0,0,0,0
3, 00:00:00,32,22,0,0,1,0
3, 11:00:00,22,23,0,0,1,0
0, 01:00:00,25,33,1,0,1,0
0, 20:00:00,64,7,0,0,0,0
2, 13:00:00,25,16,0,0,1,1
3, 21:00:00,59,7,0,1,0,1
6, 16:00:00,50,10,0,0,0,0
2, 22:00:00,21,17,0,1,1,0
2, 00:00:00,32,49,0,0,0,0
2, 22:00:00,47,1,0,1,0,0
3, 20:00:00,25,35,0,1,1,0
0, 12:00:00,25,38,0,0,1,0
6, 13:00:00,67,20,0,0,0,1
4, 16:00:00,23,8,0,0,1,0
2, 19:00:00,26,22,0,0,1,1
0, 22:00:00,20,21,1,0,1,1
6, 05:00:00,31,12,0,0,1,1
6, 15:00:00,27,10,0,0,1,0
1, 03:00:00,28,62,0,0,1,0
2, 19:00:00,23,20,0,0,1,0
2, 08:00:00,23,43,0,0,1,0
6, 00:00:00,26,26,0,0,1,0
2, 19:00:00,59,7,0,0,0,0
0, 02:00:00,19,30,0,0,1,1
6, 12:00:00,48,9,0,0,0,0
3, 18:00:00,22,28,1,0,1,0
0, 08:00:00,31,17,0,0,1,0
5, 11:00:00,36,7,0,0,0,0
1, 08:00:00,49,4,0,0,0,0
6, 06:00:00,37,28,0,0,1,0
2, 15:00:00,24,7,0,0,0,0
0, 18:00:00,27,22,0,0,1,0
0, 14:00:00,33,36,0,1,1,0
0, 11:00:00,57,9,0,0,1,1
6, 07:00:00,23,9,0,0,1,0
1, 09:00:00,27,10,0,0,0,0
2, 20:00:00,21,18,0,0,1,0
0, 06:00:00,31,20,0,0,0,0
6, 21:00:00,30,7,0,1,0,1
5, 06:00:00,64,3,0,0,1,0
3, 00:00:00,32,38,0,0,1,0
6, 18:00:00,71,28,1,1,1,0
4, 06:00:00,40,49,0,0,1,0
0, 15:00:00,52,1,0,0,0,0
6, 20:00:00,30,9,0,0,0,0
3, 15:00:00,32,20,0,0,1,0
0, 04:00:00,27,36,1,1,1,0
4, 21:00:00,34,34,0,0,0,1
4, 01:00:00,42,12,0,0,1,0
1, 06:00:00,29,23,0,0,1,1
1, 00:00:00,38,5,0,0,1,0
3, 21:00:00,31,7,0,0,1,0
1, 06:00:00,31,22,0,1,1,0
3, 17:00:00,26,9,0,0,1,1
2, 21:00:00,39,1,0,0,0,0
2, 03:00:00,26,6,0,0,0,0
4, 06:00:00,20,47,0,0,1,0
2, 12:00:00,18,8,0,0,0,0
6, 21:00:00,26,60,0,0,1,0
1, 17:00:00,35,24,0,1,1,0
2, 14:00:00,25,37,0,0,1,0
6, 01:00:00,43,9,0,0,0,0
5, 13:00:00,38,31,0,0,1,0
3, 07:00:00,48,14,0,0,1,0
1, 02:00:00,20,7,0,0,0,0
4, 07:00:00,19,1,0,0,0,1
5, 01:00:00,34,8,0,0,0,1
0, 23:00:00,23,7,0,0,0,0
3, 20:00:00,28,22,0,1,0,0
5, 02:00:00,28,19,0,0,1,1
6, 18:00:00,22,19,0,1,1,0
4, 01:00:00,49,7,0,0,1,0
1, 13:00:00,23,38,1,0,0,0
4, 22:00:00,23,27,1,1,1,0
6, 13:00:00,35,18,0,1,0,0
4, 22:00:00,18,13,0,0,0,0
6, 02:00:00,35,32,0,0,1,0
5, 11:00:00,44,10,0,0,0,0
5, 18:00:00,27,14,0,0,0,0
2, 13:00:00,24,21,0,1,0,0
4, 21:00:00,33,36,0,0,0,1
4, 17:00:00,36,7,0,0,0,0
0, 01:00:00,24,44,1,0,1,0
5, 22:00:00,21,42,0,0,1,1
5, 21:00:00,22,15,0,0,0,0
6, 21:00:00,35,4,0,0,1,0
5, 21:00:00,35,6,0,0,1,0
3, 08:00:00,30,15,1,0,1,0
0, 18:00:00,19,23,0,0,1,0
3, 15:00:00,28,25,0,0,1,0
4, 16:00:00,20,17,0,1,0,0
2, 22:00:00,25,13,0,0,0,0
2, 15:00:00,26,11,0,0,1,0
5, 03:00:00,25,16,0,0,0,1
3, 15:00:00,34,5,1,0,1,0
1, 14:00:00,28,20,0,1,1,0
5, 02:00:00,28,18,0,0,1,0
6, 23:00:00,22,15,0,0,0,0
0, 21:00:00,33,3,0,1,0,0
0, 04:00:00,33,32,0,1,0,0
4, 06:00:00,24,39,1,0,1,1
3, 16:00:00,21,32,0,1,1,0
6, 01:00:00,45,51,0,1,0,0
0, 14:00:00,32,17,1,0,1,0
4, 09:00:00,21,19,0,0,1,1
0, 16:00:00,21,28,0,0,1,0
2, 00:00:00,18,14,0,0,0,0
2, 05:00:00,19,21,0,0,0,1
2, 15:00:00,20,29,0,0,1,0
3, 16:00:00,31,43,0,0,1,1
1, 01:00:00,24,36,0,1,0,0
5, 15:00:00,27,8,0,0,0,0
4, 02:00:00,33,30,1,1,1,0
0, 00:00:00,29,34,0,1,1,0
5, 07:00:00,37,6,0,0,1,0
5, 22:00:00,20,21,1,0,0,0
0, 14:00:00,38,7,0,0,1,0
1, 03:00:00,29,48,1,0,1,0
6, 18:00:00,32,9,0,0,1,0
5, 02:00:00,28,14,0,0,0,0
2, 15:00:00,54,5,0,0,0,0
1, 18:00:00,44,19,0,0,0,0
5, 20:00:00,25,29,1,0,1,0
6, 15:00:00,31,7,0,0,1,1
3, 14:00:00,53,9,0,0,1,0
6, 15:00:00,39,7,0,1,0,0
0, 20:00:00,42,39,0,0,1,0
5, 07:00:00,38,28,0,1,1,0
2, 22:00:00,21,41,0,0,1,0
3, 21:00:00,37,7,1,0,1,0
5, 23:00:00,29,5,0,1,0,0
1, 02:00:00,19,23,1,1,1,0
4, 20:00:00,25,16,0,0,1,0
0, 13:00:00,31,3,0,0,1,1
5, 07:00:00,28,26,0,0,1,0
4, 02:00:00,39,8,0,0,0,0
6, 11:00:00,24,33,1,1,1,0
5, 16:00:00,42,16,1,0,1,0
4, 07:00:00,33,9,0,0,0,0
0, 20:00:00,33,6,0,0,1,0
6, 07:00:00,28,3,0,1,0,0
5, 03:00:00,40,27,0,0,0,0
3, 02:00:00,20,26,0,1,1,0
6, 23:00:00,68,13,0,0,1,0
6, 02:00:00,36,22,0,0,0,0
0, 00:00:00,25,6,0,0,0,1
1, 21:00:00,22,21,0,0,1,1
0, 03:00:00,23,23,1,1,1,0
3, 16:00:00,20,18,0,0,1,0
2, 03:00:00,32,4,1,0,1,0
0, 14:00:00,31,12,0,1,1,0
1, 22:00:00,23,42,0,0,1,0
2, 17:00:00,63,4,0,0,1,0
6, 22:00:00,34,3,0,1,0,1
5, 15:00:00,27,4,0,0,0,1
3, 05:00:00,29,17,0,0,1,0
5, 04:00:00,20,32,0,0,1,0
3, 23:00:00,39,2,1,0,1,0
2, 13:00:00,31,25,0,0,1,0
2, 20:00:00,22,26,0,0,1,0
0, 23:00:00,20,23,0,0,1,0
4, 02:00:00,23,56,0,0,1,0
2, 23:00:00,19,11,0,0,0,0
5, 02:00:00,22,15,0,0,0,0
2, 19:00:00,48,32,0,0,1,1
0, 15:00:00,24,15,0,1,0,0
3, 15:00:00,28,26,0,0,0,0
0, 07:00:00,30,7,0,1,0,0
4, 05:00:00,24,20,0,0,1,0
4, 21:00:00,27,26,0,1,1,1
2, 19:00:00,69,40,0,0,0,0
1, 16:00:00,32,13,0,1,0,0
6, 08:00:00,39,13,0,0,0,0
1, 06:00:00,35,16,0,1,1,0
2, 12:00:00,42,22,0,1,1,0
1, 23:00:00,22,7,0,0,0,0
1, 22:00:00,23,16,0,0,1,0
5, 22:00:00,26,10,0,0,0,0
3, 09:00:00,36,7,0,0,1,1
3, 02:00:00,35,15,0,1,0,0
1, 14:00:00,35,36,0,0,0,0
3, 19:00:00,44,9,0,0,0,1
4, 18:00:00,38,23,0,0,0,0
0, 23:00:00,30,5,0,0,1,1
2, 00:00:00,28,40,0,0,1,0
3, 15:00:00,49,1,0,0,0,0
1, 05:00:00,36,6,0,0,0,0
5, 16:00:00,23,6,0,0,1,0
1, 14:00:00,32,21,0,0,1,0
4, 13:00:00,40,21,0,0,1,1
4, 11:00:00,38,11,0,0,0,0
4, 21:00:00,25,44,0,1,1,0
1, 22:00:00,29,13,0,0,0,0
3, 12:00:00,37,15,0,0,1,0
5, 02:00:00,36,13,1,0,1,0
6, 12:00:00,34,48,0,0,1,1
4, 04:00:00,35,34,0,0,1,0
2, 23:00:00,44,16,0,0,1,0
4, 23:00:00,22,34,0,0,1,0
6, 07:00:00,42,13,1,1,1,0
4, 21:00:00,25,11,0,0,0,0
6, 10:00:00,46,18,1,0,0,0
2, 01:00:00,53,28,0,1,0,0
2, 04:00:00,26,23,0,0,1,0
4, 17:00:00,36,3,0,0,0,0
2, 22:00:00,35,35,0,0,1,0
2, 04:00:00,32,10,0,0,0,0
6, 18:00:00,18,9,0,0,0,0
4, 00:00:00,21,8,0,0,1,0
3, 09:00:00,21,9,0,0,1,0
3, 23:00:00,20,16,0,0,1,1
2, 22:00:00,24,38,0,1,1,0
3, 02:00:00,29,41,0,0,1,0
0, 01:00:00,35,26,0,1,1,0
4, 10:00:00,40,16,1,0,1,1
6, 16:00:00,26,9,1,0,1,0
1, 03:00:00,27,7,0,0,0,0
0, 10:00:00,37,45,0,0,1,1
4, 14:00:00,21,7,0,0,0,0
2, 07:00:00,20,1,1,0,1,0
0, 16:00:00,32,12,0,0,1,0
5, 01:00:00,29,36,1,0,1,1
5, 21:00:00,44,27,0,1,1,1
6, 16:00:00,25,4,0,0,0,0
4, 01:00:00,27,30,0,0,1,0
5, 16:00:00,29,24,0,0,1,0
2, 17:00:00,35,25,0,0,1,0
1, 11:00:00,17,4,0,0,0,0
0, 00:00:00,41,11,0,1,0,0
4, 02:00:00,27,52,0,0,1,0
0, 16:00:00,21,16,0,0,0,0
5, 00:00:00,22,24,0,0,1,0
4, 02:00:00,38,28,0,0,0,0
4, 18:00:00,25,20,0,1,1,0
0, 19:00:00,21,25,0,0,1,0
0, 04:00:00,33,6,0,0,1,0
2, 03:00:00,21,28,0,0,1,0
1, 22:00:00,18,19,1,0,1,1
4, 00:00:00,25,29,0,1,1,0
2, 02:00:00,24,30,0,1,0,0
4, 02:00:00,22,18,1,1,1,0
6, 03:00:00,27,26,0,0,0,0
3, 19:00:00,22,16,0,0,0,0
1, 15:00:00,25,19,0,1,0,0
6, 11:00:00,26,42,0,0,1,0
3, 15:00:00,49,14,1,1,1,1
3, 04:00:00,19,9,0,0,1,0
6, 21:00:00,28,10,0,0,0,0
6, 22:00:00,21,25,0,0,1,0
4, 16:00:00,18,49,0,0,1,0
6, 23:00:00,39,10,0,1,0,0
4, 05:00:00,23,14,0,0,1,0
3, 08:00:00,26,15,0,1,0,0
2, 01:00:00,19,48,1,1,1,1
0, 19:00:00,60,22,0,0,1,0
0, 14:00:00,24,15,0,0,1,0
2, 02:00:00,23,5,0,0,1,0
3, 23:00:00,16,4,0,0,0,0
6, 02:00:00,33,7,1,0,1,0
2, 20:00:00,39,50,0,0,0,0
4, 01:00:00,21,23,0,0,0,0
5, 16:00:00,24,8,0,0,0,0
1, 05:00:00,47,15,0,0,1,0
1, 00:00:00,42,5,0,0,0,1
0, 18:00:00,50,6,0,0,0,0
4, 00:00:00,40,34,0,0,1,0
5, 06:00:00,22,62,0,1,1,0
5, 02:00:00,28,28,1,0,0,0
4, 17:00:00,23,6,0,0,0,0
2, 00:00:00,22,72,0,0,1,0
1, 03:00:00,50,5,0,0,0,0
4, 20:00:00,23,19,0,0,1,0
0, 19:00:00,20,15,0,0,0,0
0, 10:00:00,41,20,0,0,1,0
1, 10:00:00,28,41,0,0,0,0
5, 16:00:00,22,14,0,0,1,1
3, 20:00:00,28,37,0,0,1,0
6, 06:00:00,33,33,0,0,1,1
1, 03:00:00,37,23,0,0,1,1
5, 16:00:00,31,16,0,0,1,0
1, 01:00:00,30,11,0,0,0,0
0, 20:00:00,23,18,0,0,1,0
4, 20:00:00,28,24,0,1,1,0
0, 13:00:00,27,1,0,0,0,1
6, 04:00:00,42,11,0,0,1,0
4, 22:00:00,24,18,0,0,1,0
5, 22:00:00,21,25,0,0,0,0
3, 02:00:00,29,25,0,0,1,0
3, 22:00:00,28,13,1,0,1,1
2, 07:00:00,26,34,0,0,0,0
5, 21:00:00,33,11,1,0,1,1
2, 05:00:00,37,4,0,0,1,0
3, 14:00:00,31,21,0,0,1,0
4, 21:00:00,54,6,0,0,0,0
6, 19:00:00,53,5,0,0,1,0
6, 15:00:00,38,10,0,0,0,0
0, 19:00:00,36,46,0,0,0,1
0, 01:00:00,46,8,0,0,1,0
0, 17:00:00,32,14,0,0,0,0
1, 21:00:00,22,41,0,0,1,1
0, 16:00:00,28,9,0,0,0,1
6, 11:00:00,24,11,0,0,1,0
4, 22:00:00,21,12,0,0,1,0
2, 08:00:00,46,28,0,0,0,0
6, 17:00:00,31,12,0,1,0,1
6, 18:00:00,29,18,0,0,1,0
0, 18:00:00,22,17,0,0,1,0
1, 12:00:00,28,8,0,1,0,1
2, 18:00:00,16,25,0,0,0,1
5, 03:00:00,19,6,0,0,0,0
4, 07:00:00,27,2,0,0,0,1
0, 14:00:00,34,27,0,0,1,0
0, 14:00:00,46,21,0,0,0,0
0, 14:00:00,30,10,0,0,0,1
0, 19:00:00,23,18,0,0,1,0
3, 21:00:00,28,10,0,0,0,1
0, 06:00:00,22,14,0,0,1,0
0, 03:00:00,25,33,0,0,1,0
2, 14:00:00,64,20,1,0,1,0
2, 23:00:00,54,9,0,0,0,0
5, 16:00:00,28,16,0,1,1,0
3, 19:00:00,31,28,0,0,1,0
2, 10:00:00,36,34,0,0,1,0
1, 14:00:00,24,22,0,0,1,0
4, 20:00:00,30,18,0,1,0,0
6, 16:00:00,61,17,0,0,1,0
0, 03:00:00,39,39,0,0,1,0
4, 21:00:00,22,16,1,0,0,0
4, 19:00:00,42,21,0,0,1,0
5, 04:00:00,31,15,1,0,0,0
3, 14:00:00,28,14,0,1,0,0
6, 04:00:00,21,43,0,0,1,0
2, 12:00:00,27,39,0,0,1,0
0, 20:00:00,21,51,0,0,1,0
1, 01:00:00,39,38,1,0,0,0
3, 03:00:00,47,7,0,0,0,0
5, 02:00:00,20,72,0,0,1,0
0, 18:00:00,45,44,0,0,1,0
2, 11:00:00,55,11,0,0,0,0
5, 09:00:00,24,55,0,0,1,0
2, 17:00:00,39,57,0,0,1,0
6, 03:00:00,34,18,0,0,0,0
3, 13:00:00,28,17,0,0,0,0
5, 03:00:00,17,13,0,0,1,0
2, 15:00:00,17,2,0,0,1,0
4, 07:00:00,42,29,0,0,1,0
5, 19:00:00,34,35,0,1,0,0
1, 23:00:00,29,8,0,0,1,0
3, 10:00:00,29,5,0,0,1,0
2, 23:00:00,20,6,0,0,0,0
1, 20:00:00,38,11,0,1,1,0
4, 23:00:00,54,33,0,0,1,0
5, 17:00:00,38,17,0,0,0,0
6, 18:00:00,23,42,0,1,1,1
3, 00:00:00,32,29,0,1,0,0
6, 22:00:00,20,22,0,1,1,0
3, 05:00:00,22,11,0,0,1,1
0, 16:00:00,48,11,0,0,0,0
4, 18:00:00,27,10,1,0,1,0
6, 15:00:00,21,2,0,0,0,0
6, 12:00:00,20,11,0,0,1,0
1, 16:00:00,36,12,0,0,0,0
4, 22:00:00,40,20,0,0,1,0
0, 02:00:00,27,18,0,0,1,0
3, 11:00:00,33,32,0,0,1,0
4, 23:00:00,46,8,0,0,0,0
6, 23:00:00,18,8,0,0,0,0
2, 17:00:00,29,28,0,0,0,0
3, 12:00:00,35,21,0,0,1,0
6, 17:00:00,35,33,0,0,0,0
5, 14:00:00,37,41,1,0,1,0
3, 15:00:00,27,22,0,1,0,1
5, 04:00:00,27,32,0,0,1,1
0, 16:00:00,23,35,0,1,0,0
0, 12:00:00,20,13,0,0,1,0
1, 17:00:00,34,25,0,0,0,0
3, 19:00:00,27,9,0,0,1,0
0, 01:00:00,37,25,0,0,1,0
0, 23:00:00,18,12,0,0,1,1
0, 20:00:00,31,23,1,0,0,0
2, 02:00:00,31,17,1,0,1,0
3, 22:00:00,25,35,0,0,0,0
1, 17:00:00,23,14,0,1,1,1
6, 16:00:00,31,24,1,0,1,0
3, 23:00:00,29,10,0,1,1,0
1, 20:00:00,24,12,0,0,1,1
5, 15:00:00,47,3,0,1,1,1
5, 07:00:00,20,27,0,0,0,0
5, 08:00:00,49,23,0,0,1,0
4, 16:00:00,28,18,0,1,1,0
4, 20:00:00,44,9,1,0,0,0
2, 14:00:00,27,5,1,0,1,0
3, 05:00:00,53,20,0,0,1,1
0, 22:00:00,63,4,0,1,0,1
2, 15:00:00,39,15,0,0,1,0
3, 19:00:00,20,3,0,0,1,0
3, 03:00:00,29,17,0,0,0,0
5, 18:00:00,38,3,0,0,0,1
5, 00:00:00,29,19,0,0,1,0
6, 08:00:00,22,14,1,1,1,0
4, 12:00:00,19,15,0,0,1,0
3, 13:00:00,26,29,0,0,0,0
0, 17:00:00,43,7,0,1,0,1
1, 20:00:00,38,16,0,0,1,1
2, 07:00:00,30,23,0,1,1,0
3, 04:00:00,30,4,1,0,1,0
5, 04:00:00,21,7,1,0,1,0
3, 16:00:00,27,12,0,0,1,0
6, 01:00:00,23,31,0,0,1,0
3, 15:00:00,22,29,1,0,1,0
4, 21:00:00,20,26,0,0,1,0
0, 10:00:00,26,36,0,1,1,0
0, 03:00:00,23,8,0,0,0,0
2, 04:00:00,43,20,0,0,1,0
6, 00:00:00,34,17,0,0,1,0
4, 17:00:00,30,12,0,0,1,0
1, 14:00:00,31,21,0,0,1,1
6, 01:00:00,20,59,0,0,1,0
2, 21:00:00,36,50,0,0,0,1
3, 13:00:00,32,7,0,0,0,0
5, 16:00:00,22,7,0,0,1,0
4, 03:00:00,25,27,0,0,1,0
5, 23:00:00,22,21,0,0,1,0
4, 23:00:00,27,18,0,1,0,0
0, 03:00:00,22,13,0,0,0,0
4, 19:00:00,48,22,0,0,1,0
3, 16:00:00,24,28,0,0,1,0
0, 17:00:00,26,9,0,0,1,0
4, 01:00:00,27,14,1,1,1,1
4, 14:00:00,31,25,0,0,1,0
0, 14:00:00,39,16,0,1,0,0
0, 19:00:00,21,27,1,0,0,0
1, 19:00:00,25,11,0,1,1,0
6, 22:00:00,27,30,0,0,1,0
6, 16:00:00,41,28,0,0,1,0
6, 22:00:00,23,18,0,1,1,1
3, 06:00:00,43,4,0,0,0,0
0, 15:00:00,26,7,0,0,1,0
2, 17:00:00,31,12,0,0,1,0
4, 01:00:00,35,16,0,0,0,0
1, 12:00:00,28,21,0,0,0,0
5, 23:00:00,23,17,0,1,0,0
0, 18:00:00,29,7,0,0,1,0
1, 13:00:00,38,21,0,1,1,0
1, 00:00:00,59,10,0,0,0,0
3, 01:00:00,41,24,0,0,1,0
3, 15:00:00,27,37,0,1,0,0
6, 15:00:00,27,31,0,0,0,0
5, 21:00:00,26,30,0,0,0,0
0, 06:00:00,18,34,0,0,1,1
0, 18:00:00,20,22,0,0,1,0
4, 18:00:00,19,46,0,0,1,0
3, 16:00:00,26,4,0,0,1,1
6, 15:00:00,19,27,0,1,1,0
2, 21:00:00,23,38,0,0,1,0
6, 21:00:00,37,20,0,0,1,0
5, 01:00:00,35,35,0,1,1,0
0, 18:00:00,22,33,0,0,1,0
6, 23:00:00,21,7,0,0,1,0
4, 16:00:00,23,33,0,0,1,0
6, 16:00:00,24,14,0,1,1,0
4, 17:00:00,35,17,0,0,1,0
1, 19:00:00,37,19,0,0,1,0
3, 00:00:00,29,38,0,0,1,0
6, 21:00:00,23,4,1,0,1,0
1, 17:00:00,40,26,0,0,1,0
3, 16:00:00,28,2,0,0,1,1
2, 18:00:00,26,7,0,0,1,0
1, 04:00:00,24,44,0,0,1,1
1, 19:00:00,26,16,1,0,0,0
2, 19:00:00,26,15,0,0,0,0
5, 00:00:00,30,3,0,0,0,0
0, 00:00:00,37,15,0,0,1,0
3, 00:00:00,28,27,0,0,0,0
5, 06:00:00,16,5,0,0,0,0
2, 00:00:00,41,19,0,0,1,0
3, 02:00:00,27,15,0,0,1,0
1, 19:00:00,17,20,0,0,1,0
1, 18:00:00,20,44,1,1,1,0
3, 03:00:00,26,3,0,0,0,0
2, 23:00:00,29,18,0,0,1,1
0, 17:00:00,44,4,0,0,1,0
0, 23:00:00,25,10,0,0,0,0
1, 12:00:00,26,25,0,0,0,0
0, 21:00:00,36,53,0,1,1,1
3, 13:00:00,31,6,0,0,1,1
5, 09:00:00,29,23,0,0,0,0
1, 17:00:00,28,18,0,1,0,0
6, 05:00:00,39,6,0,0,0,0
5, 06:00:00,26,12,0,0,1,0
5, 01:00:00,23,23,0,1,1,0
2, 21:00:00,45,7,0,0,1,1
3, 23:00:00,25,16,0,0,1,0
2, 22:00:00,29,17,0,0,1,0
2, 05:00:00,55,16,0,0,0,0
4, 00:00:00,28,9,0,0,0,0
2, 01:00:00,51,27,0,0,0,0
5, 20:00:00,39,51,1,1,1,1
5, 23:00:00,20,12,0,0,0,1
3, 11:00:00,28,37,0,0,1,0
3, 16:00:00,33,22,0,0,1,0
5, 06:00:00,25,17,0,0,1,0
2, 22:00:00,43,33,0,0,1,1
5, 10:00:00,24,15,0,0,1,0
5, 22:00:00,40,37,0,1,0,0
6, 22:00:00,25,14,0,1,0,1
2, 15:00:00,27,18,0,0,1,0
6, 09:00:00,21,41,0,0,1,0
1, 14:00:00,25,49,0,0,1,1
6, 02:00:00,29,20,0,1,1,0
0, 08:00:00,23,24,1,1,1,1
3, 12:00:00,45,16,0,1,0,1
3, 22:00:00,32,30,0,0,1,0
3, 00:00:00,33,18,0,0,1,0
4, 17:00:00,32,1,1,1,0,1
6, 01:00:00,20,2,0,0,0,0
4, 00:00:00,39,8,0,0,1,0
1, 16:00:00,30,16,0,0,1,1
0, 14:00:00,25,19,0,0,1,0
0, 23:00:00,45,9,0,0,1,0
6, 13:00:00,33,34,0,0,1,1
6, 21:00:00,24,43,0,0,1,0
3, 16:00:00,46,7,0,0,1,0
5, 21:00:00,31,18,0,0,0,0
2, 12:00:00,39,30,0,0,0,0
1, 21:00:00,45,23,0,0,0,0
0, 00:00:00,36,33,0,0,1,0
6, 15:00:00,24,11,0,0,0,1
4, 12:00:00,42,9,0,1,0,0
3, 22:00:00,33,13,1,0,1,0
2, 15:00:00,23,15,0,0,1,0
6, 21:00:00,24,3,0,0,0,0
5, 18:00:00,21,8,0,0,0,0
5, 23:00:00,25,12,0,0,1,0
5, 23:00:00,40,8,0,0,0,0
5, 05:00:00,25,17,1,0,1,0
3, 12:00:00,28,7,0,0,1,0
0, 05:00:00,21,28,0,0,1,0
6, 15:00:00,53,14,0,0,0,0
2, 02:00:00,33,26,1,1,1,0
3, 23:00:00,19,10,0,1,0,0
5, 20:00:00,33,29,0,1,1,0
2, 00:00:00,19,20,0,0,0,0
1, 15:00:00,28,23,0,0,1,0
4, 05:00:00,23,70,0,1,1,0
0, 16:00:00,38,9,0,0,0,0
0, 20:00:00,38,56,0,0,1,0
6, 17:00:00,20,39,0,0,1,0
6, 12:00:00,19,25,0,0,1,0
1, 02:00:00,68,31,0,0,1,0
1, 19:00:00,18,36,0,0,1,0
1, 16:00:00,27,22,0,1,1,0
5, 04:00:00,20,19,0,0,1,0
5, 20:00:00,44,25,0,1,0,0
0, 21:00:00,27,20,0,0,0,0
1, 20:00:00,69,17,0,0,0,0
2, 19:00:00,22,11,0,0,0,0
4, 16:00:00,42,12,0,0,0,0
4, 22:00:00,25,41,0,0,1,0
4, 18:00:00,28,6,0,0,0,0
4, 07:00:00,28,1,0,1,1,0
6, 15:00:00,33,20,0,1,0,0
4, 16:00:00,23,1,0,0,0,0
6, 15:00:00,28,8,0,1,1,0
0, 18:00:00,28,9,0,0,0,0
4, 15:00:00,42,7,0,0,0,0
5, 18:00:00,40,3,0,0,0,0
4, 13:00:00,20,25,0,0,0,0
2, 23:00:00,23,21,0,0,0,0
5, 18:00:00,40,20,0,0,1,0
4, 17:00:00,30,18,0,0,0,0
5, 22:00:00,29,41,0,0,1,0
3, 06:00:00,25,25,0,0,0,0
4, 22:00:00,21,33,0,0,0,0
3, 17:00:00,56,17,1,0,0,1
2, 18:00:00,39,24,0,0,0,0
1, 17:00:00,35,17,0,0,1,0
0, 15:00:00,36,43,0,0,1,1
4, 06:00:00,27,45,0,0,1,1
1, 03:00:00,33,14,0,0,0,0
4, 15:00:00,24,27,1,0,1,0
4, 12:00:00,18,36,0,0,1,0
1, 23:00:00,30,21,1,0,1,0
6, 22:00:00,26,35,0,1,1,1
5, 14:00:00,18,13,0,0,1,0
4, 17:00:00,22,1,0,0,0,0
5, 00:00:00,38,36,0,0,1,0
5, 19:00:00,25,51,0,0,1,0
6, 02:00:00,26,23,0,0,1,0
4, 02:00:00,31,23,0,0,1,0
2, 18:00:00,28,74,0,0,1,0
0, 01:00:00,22,14,0,0,1,0
6, 13:00:00,40,5,0,1,1,1
0, 04:00:00,39,31,0,0,0,0
3, 01:00:00,32,6,0,0,0,0
0, 12:00:00,28,4,1,0,1,0
6, 21:00:00,38,7,0,0,0,0
1, 23:00:00,45,64,0,0,1,1
2, 20:00:00,24,7,1,0,1,0
